Portal,Id,DateScraped,ArticleId,DateCreated,IpAddress,UserName,CommentText,InResponseToCommentId,Upvotes,DownVotes
Delfi,81603368,30/03/2014 12:15:37,64400776,30/03/2014 01:38:00,62.210.206.25,karamazovas,"derybu del asociacijos su nato svarbia es struktura partnere, apgyne, taip :] 

ryztas ginti baltijos salis rodomas butent skydo statymu jiem uz nugaros :) taip... :)",0,7,1
Delfi,81603370,30/03/2014 12:15:35,64312864,30/03/2014 01:39:00,88.118.34.212,ekvivalentas,Delfi=pimpalas nukares,0,19,2
Delfi,81603376,30/03/2014 12:15:35,64312864,30/03/2014 01:39:00,77.96.212.118,]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]],Meile kaip trida pirst ir nebera.,0,4,7
Delfi,81603388,30/03/2014 12:16:34,64400200,30/03/2014 01:41:00,83.180.172.224,myzt nebandet?,....,0,4,2
Delfi,81603392,30/03/2014 12:15:35,64312864,30/03/2014 01:42:00,78.63.101.159,butthurt,"Is paskutinio sakinio matosi jog tavo uzsienio arba gimtoji kalba rusu, tai matomai nemokedama angliskai baisiausiai krataisi pamacius koki tarptautini zodi.",81603250,3,16
Delfi,81603396,30/03/2014 12:16:35,64399588,30/03/2014 01:43:00,84.46.5.66,AA,"Apie koki ypatinga susvetimejima Vokietijoje kalbate? Bobule numire savo bute, taip sakant, is lauko nesimate, va, Lietuvoje kartais zmogus numirsta vidury saligatvio, ir nieks neprieina...",81586990,10,0
Delfi,81603410,30/03/2014 12:15:47,64401814,30/03/2014 01:46:00,82.2.231.58,Ignas,HOW WESTERN POWERS CAN TRUST IN KREMLIN LIARS??!!,0,7,10
Delfi,81603412,30/03/2014 12:15:46,64400008,30/03/2014 01:46:00,5.20.208.27,bullshit inc.,K.a.c.a.p.o kliedesiai. Labiausiai visus užkniso barbarai k.a.c.a.p.a.i.,81601422,3,7
Delfi,81603418,30/03/2014 12:15:46,64400008,30/03/2014 01:47:00,5.20.208.27,bullshit inc.,K.a.c.a.p.y.n.o botai nerimsta.,81597654,3,4
Delfi,81603438,30/03/2014 12:15:35,64312864,30/03/2014 01:52:00,80.202.121.20,pukis,perskaicius straipsni susidare nuomone kad sitas straipsnis ne delfyje turejo buti o mokyklose skelbimu lentose jam ten butu pati ta vieta,0,11,3
Delfi,81603440,30/03/2014 12:15:35,64312864,30/03/2014 01:53:00,78.58.29.98,Wow,Koks čiki piki. Auch.,0,5,3
Delfi,81603444,30/03/2014 12:15:35,64312864,30/03/2014 01:54:00,213.164.107.244,RimasVILNIUS,"Tomas Girdzijauskas tikrai gerai pasako. Patinka man jo mintys. Vienintelio jo mintys labai arti esmės užgriebia. Nesu girdėjęs , kad lietuvis specialistas taip ''nesausai'' išnagrinėtų situacijas. Labai vertingos įžvalgos. Tomukai, turėjai puikias gyvenimo patirtis. Labai geros įžvalgos :)",0,4,10
Delfi,81603460,30/03/2014 12:16:35,64399588,30/03/2014 01:56:00,5.20.99.2,kriminalas,skambutis 2,0,3,1
Delfi,81603466,30/03/2014 12:15:37,64400776,30/03/2014 01:57:00,78.58.29.98,Gavryla,"Tas rankų mitrumas
Ta kojų vibracija
Kalbėtų daugiau
Bet atėmė raciją.",0,5,1
Delfi,81603476,30/03/2014 12:15:47,64401814,30/03/2014 02:00:00,90.131.51.186,Zladiejus,"Baikit rietis,Klubas.lt pagaliau apie Salciute parase.Verciau ten paskaitykit",0,4,2
Delfi,81603482,30/03/2014 12:16:32,64401402,30/03/2014 02:01:00,89.117.136.37,qwerty,Pries pora h vaziavau pro sita degaline. Grystu namo ir se tau naujiena...,0,0,2
Delfi,81603486,30/03/2014 12:16:32,64401402,30/03/2014 02:03:00,89.117.136.37,qwerty,"Nera ten sviesoforo, ten pagrindine plati gatve (salutinis kelias), todel dauguma vairuotoju sumaiso, galvoja kad pagrindinis kelias, durna sankryza, daug ten avariju buna",81596212,9,1
Delfi,81603488,30/03/2014 12:16:10,64399990,30/03/2014 02:07:00,86.100.98.136,ukr,"Turiu pazistamu ir informacija is Krymo gaunu tiesiogiai... Tikrai daugelis palaiko ir viskas ten ramu... Priesingai nei kitur. Turiu pazistamu ir Lvove, Ternopoli, Kieve.. Pats bunu bent karta i metus.. Nenoriu daug diskutuoti, bet ramybes ten ilgai nebus.. Eilini karta zmones apmulkins, ateis kiti miliarderiai, o is esmes niekas nesikeicia",0,3,3
Delfi,81603490,30/03/2014 12:16:32,64401402,30/03/2014 02:09:00,89.117.136.37,qwerty,"Keisti tie zmones, dukra renimacijoje, o mama delfyje komentarus raso.",81602540,7,2
Delfi,81603498,30/03/2014 12:17:06,64394892,30/03/2014 02:11:00,78.60.113.197,Saugiausia,būtų be Oleko.,0,5,1
Delfi,81603506,30/03/2014 12:15:35,64312864,30/03/2014 02:13:00,141.0.8.175,Dar,"ir ,,ūps,, būna.",0,3,1
Delfi,81603510,30/03/2014 12:17:04,64399394,30/03/2014 02:15:00,78.58.29.98,Vo blyn,"Tai vis tik pagal Landzbergį, ar pagal Staliną? Nuotraukoje matau Landzbergį, o Stalinas kaip ir miręs senokai.",0,16,6
Delfi,81603512,30/03/2014 12:15:35,64312864,30/03/2014 02:16:00,78.58.29.98,Nu,Čia kai greit pristato.,81603506,1,3
Delfi,81603518,30/03/2014 12:17:04,64399394,30/03/2014 02:18:00,62.50.199.254,gintas,"zmogeliukai, kaip pasimire Brazauskas, net suva nesulojo, ji net i baznycia pagaisusi neisiledo. Kaip mirs Landzbergis, lietuva gedula skelbs. Neivertinat Lietuvos patrijoto. Te dievas jums atleidzia",0,12,19
Delfi,81603520,30/03/2014 12:15:52,64400846,30/03/2014 02:18:00,83.230.216.61,na tikrai nesu tokiu durniu mates,"straipsnis raso kas amerika ir vakarai spaude mazas salis del rezoliucijos paneigimo del krymo o cia raso kad rusai gazdino kitus, jus taip uzsienio spauda verciate???ar jums liepe tai rasyti, bet aisku spaudimas ne is rusu puses ,reiskia amerikos ,tai kodel jus nesiskudziate jog amerika spaudzia tokius straipsnius rasyti?????",0,4,5
Delfi,81603532,30/03/2014 12:17:04,64399394,30/03/2014 02:21:00,62.50.199.254,gintas,Pezekit jus ka norit. Bet Landzbergis teisus. Jau ir istorija irode,0,18,28
Delfi,81603552,30/03/2014 12:15:47,64401814,30/03/2014 02:29:00,78.56.90.80,to to s,"Vaikeli matosi kad Rusijoj nebuves. Uz rublius gali pirkti tik patys ruskeliai. Net Belarusijoj &quot; zuikiai&quot;. 20 km. uz Maskavos net dujotiekio nera. Visa gyvenima ten malkom ir amglim sildosi. Uz savo koment irgi rubliu neimi, nori jievru. Taigi.",0,14,12
Delfi,81603554,30/03/2014 12:15:47,64401814,30/03/2014 02:30:00,80.243.25.235,ir ka?,"Atsibusk!!! Eeeeeeeei! Laikas keltis!!!
Lietuva jau atiduota ES ir NATO. Per Reigano-Gorbaciovo pakta.",81603162,23,15
Delfi,81603560,30/03/2014 12:16:56,64400554,30/03/2014 02:31:00,82.145.217.235,vita to vilmantas rutkauskas,"...prastas iš tavęs mesijas:)...psichozė ir isterika...sugadinai visą pagonybės įvaizdį...:)...beje,savo nuomonę reiktų reikšti santūriau;)...",0,2,1
Delfi,81603562,30/03/2014 12:15:47,64401814,30/03/2014 02:32:00,78.63.255.178,ir ka ? ir ta,"kad jau eik miegot , nieks nieko neatiduota",81603162,20,2
Delfi,81603564,30/03/2014 12:16:32,64401402,30/03/2014 02:35:00,78.158.2.92,Atsakomybę,Turi prisiimti tėvai. Ką vaikai darė autobuse? Ar vaikams buvo pravęstas saugumo instruktažas ir jie buvo supažindinti pasirašytinai? Kokiu pagrindu autobusas su vaikais važiavo be palydos? Ar vairuotojas baigęs spec kursus? Ar transporto priemonė atitinka reikalavimus (NCAP 5). Kodėl tėvai nelydėjo vaikų. Už tokias beprotybęs tėvai turėtų sėsti į kalėjimą - žaloja žmonės ir vėliau jie sau vaikšto laisvėje. Šlykštu - reikalauju TEISINGUMO!!!!,0,5,26
Delfi,81603584,30/03/2014 12:16:26,64399114,30/03/2014 02:43:00,78.63.255.178,?,o gal prispausdintais rubliais ?,81602702,2,1
Delfi,81603586,30/03/2014 12:15:35,64312864,30/03/2014 02:43:00,80.95.250.139,Biologas,"„Ričardo Pagojaus teigimu, kai vaikinas (vyras) stovi arti merginos (moters), jo organizme gaminasi hormonas vazopresinas,“

Vazopresinas šiaip jau reguliuoja šlapimo išsiskyrimą. Jo perteklius gaminasi išgėrus per daug alaus (alkoholis yra vazopresino reabsorbcijos inhibitorius), o ne stovint šalia merginos. Kodėl kiekvienas nemokša imasi kurti savas „teorijas“ apie tai, kaip veikia organizmas, net nepasivarginęs minimaliai susipažinti su realybe?",0,48,4
Delfi,81603588,30/03/2014 12:15:47,64401814,30/03/2014 02:43:00,78.62.46.62,Taip suprast,"Atidavė chuliganui putkai Krymo piniginę, kad nereiktų pereiti prie razborkių- chocholai kaip visuomet lūzeriai ant kelio. Na, jie teisūs, tačiau tai nieko jau nebejaudins. Kam tuomet taip raumenis demonstruot, jei paskui spjaut į principus ir garbę!? Gera pamoka apie tai, kaip cinizmą vertina didieji mūsų politikieriams ir diplomatiniam korpusui. Ne laikas per krauti poniatkes a la Putin stilium, apdalinant visus a la Obama pažadais?!!?",0,3,10
Delfi,81603598,30/03/2014 12:15:44,64400162,30/03/2014 02:47:00,78.63.255.178,?,tu gal urano pakuotoju dirbi?,81602056,6,0
Delfi,81603600,30/03/2014 12:15:53,64400510,30/03/2014 02:49:00,66.87.123.28,Rusu brisiai fas,"Draugauti reikia salims,kurios ispazysta demokratines vertybes ir elgesi civilizuotai mongoloidiniu rusofilu palikuonys. Uzteks pust ruskiui I fleita",0,4,4
Delfi,81603626,30/03/2014 12:15:47,64401814,30/03/2014 04:00:00,188.29.164.249,Rusai ne kvailiai,"Kam tiems rusams ubagynas Ukraina reikalinga ? Pasieme Kryma ,duju kaina ant 50 proc pakele tai TVF gales moketi dabar Ukrainai. Rusai gerai suzaide",0,23,15
Delfi,81603638,30/03/2014 12:17:04,64399394,30/03/2014 04:07:00,62.50.199.254,gintas,Pagarba kremliaus Ziukems! Dirbat uoliai,0,12,6
Delfi,81603640,30/03/2014 12:15:48,64401814,30/03/2014 04:07:00,78.63.255.178,?,butent lad ruskiu ubagynas bando dar pasisakot pties visa pasauli,81603626,14,12
Delfi,81603668,30/03/2014 12:16:53,64399100,30/03/2014 04:28:00,85.166.181.79,hmmm,"zmones nebukit durniai, uzmuse gaideliai 3 zmones ne todel kad juos chronius vijosi, o zumuse todel kad buvo chroniai ir nepakluso istatymui. stai ir viskas, nusikalteliai privalo but persekiojami tai yra pagrindas apgint nuo ju musu visuomene.",0,15,3
Delfi,81603714,30/03/2014 12:16:53,64399100,30/03/2014 04:58:00,94.244.87.32,r,"durnas tu uteniski, neveltui kaime gyveni",81600390,8,1
Delfi,81603724,30/03/2014 12:16:54,64399100,30/03/2014 05:05:00,94.244.87.32,r,"ar tu supranti, kad debilam baudos px? vazines ir be teisiu ir skolingi milijona baudu valstybei. baudos galioja tik normaliem zmonem, daunai ju nemoka",81598634,11,1
Delfi,81603730,30/03/2014 12:15:53,64400510,30/03/2014 05:09:00,84.15.185.6,As,Asmeniskai ziurejau visa lukasemkos interviu ukrainos televizijai ir as jums pasakysiu man patiko aleksandras gal konkretus ir nuosirdziai kalbejo zodziu as pakeiciau nuomone del jo reikia bendrauti kad ir jis nera demokratas bet normalus zmogus Ziurekite portale exo moskvy ir jus spresite,0,8,1
Delfi,81603750,30/03/2014 12:15:48,64401814,30/03/2014 05:25:00,2.151.70.110,To ko zladoejau..,;)).$isimove fifaykos su beretem lygioj vietoj...;)).tai kas bus kay vingiuotai reiks pavaikscioti???;}),0,3,4
Delfi,81603754,30/03/2014 12:15:35,64312864,30/03/2014 05:27:00,54.236.252.3,lo,nu jo,0,0,3
Delfi,81603766,30/03/2014 12:15:35,64312864,30/03/2014 05:32:00,2.151.70.110,Kosel maziems deda,Pampersus kad alsiktu ta vieta kur swksu vadinasi.bet taip daro visi.netir Qpyliua.aako Krikilas...;)),0,1,6
Delfi,81603768,30/03/2014 12:16:10,64399990,30/03/2014 05:34:00,77.102.176.201,Patriotas,Obama juk ceburaska lietuviskai KULVERSTUKAS)))...o kas tada KROKODILAS GENA?))))),0,0,0
Delfi,81603770,30/03/2014 12:15:48,64401814,30/03/2014 05:34:00,5.20.58.212,nuomonė,...Dalinasi pasaulį.....susitikimas aiškus ....kas toliau,0,4,5
Delfi,81603774,30/03/2014 12:16:32,64401402,30/03/2014 05:35:00,46.115.76.45,tevas,"gali nereikalaut Teisingumo,tave jau nubaude matosi.",81603564,17,0
Delfi,81603778,30/03/2014 12:16:32,64401402,30/03/2014 05:40:00,86.81.165.113,internautas,kaimieciai,0,3,8
Delfi,81603790,30/03/2014 12:16:54,64399100,30/03/2014 05:44:00,78.62.131.83,@,"pasiskaitykit visi kurie sudarinėja avarines situacijas kelį, šitam pasisekė iki gyvos galvos bus valstybės išlaikytinis, kuris norit būt sekantis",0,0,2
Delfi,81603792,30/03/2014 12:16:54,64399100,30/03/2014 05:47:00,84.13.94.102,kuki,cia pagal baudziama kodeksa max 10 mtu,81599994,1,2
Delfi,81603794,30/03/2014 12:15:48,64401814,30/03/2014 05:48:00,188.69.197.33,ou,cinikai!,0,0,0
Delfi,81603796,30/03/2014 12:16:54,64399100,30/03/2014 05:48:00,84.13.94.102,kuki,cia pagal baudziama kodeksa 10 metu max,81599994,2,2
Delfi,81603808,30/03/2014 12:15:48,64401814,30/03/2014 05:58:00,78.60.245.245,Jonas,Yankee go home !!!,0,16,13
Delfi,81603836,30/03/2014 12:16:32,64401402,30/03/2014 06:14:00,89.126.112.149,terofenijus,Putin vinovat!!! ;),0,2,14
Delfi,81603840,30/03/2014 12:15:37,64400776,30/03/2014 06:14:00,68.54.149.36,pasaulis,"Ir durnam aisku,kad pati didziausia prostitute pasaulyje JAV,o kas prie jos....",0,16,7
Delfi,81603842,30/03/2014 12:15:35,64312864,30/03/2014 06:16:00,71.47.89.83,"Todel,","kad lietuviu kalboj nera nei zodzio &quot;vau&quot;, nei &quot;auc&quot;. Jei jau klykt is malonumo, tai renkuosi gimtaja kalba, pakankamai turtinga istiktuku ir jaustuku :)",0,26,3
Delfi,81603846,30/03/2014 12:15:37,64400776,30/03/2014 06:17:00,82.44.248.115,eklektik,"pries kelis metus ( juk visi prisimena ) kada nukrito ruskiu lektuvas lietuvoje , ir kada kubilius su gelemis vaziavo pasitikti lakuno zmonos .. che nato nesureagavo ne kaip , idomu ar sureaguos dabar jeigu lektuvas bus su atominiu ginklu .. ir ar is viso reaguos nato jeigu ruskiai numes atomine bomba ant vilniaus, idomu ar amerikenai aukos niu jorka del vilniaus .. man butu labai idomu ,, nors atominiame kare gal but tikrai neislikciau gyvas",0,6,4
Delfi,81603848,30/03/2014 12:15:48,64401814,30/03/2014 06:17:00,77.79.52.157,Labas rytas.,"Nuo ateinancio pirmadienio,Russijos centrinis bankas uzdare visas korespondentines saskaitas uzsienio valiuta.
O tai reiskia kad Russija atsisako dolerio kaip piniginio vieneto savo prekyboja.
Zodziu jankiams ZOPA, anksciau ar veliau tai turejo ivykti.",81603626,19,12
Delfi,81603852,30/03/2014 12:15:35,64312864,30/03/2014 06:20:00,78.62.149.80,Dr,Gvv,0,1,3
Delfi,81603854,30/03/2014 12:15:46,64400008,30/03/2014 06:22:00,82.44.248.115,eklektik,"o as visada galvojau kodel , na kodel lietuva negali buti kaip sveicarija neutrali , ir gauti didelius pinigus del sito , kam mums reikia nato , pasirodo negali ( nes per daug idiotiski ir paranojiski profesoriai mus valdo ) o gal numesti juos rinkimuose ir bukime neutralus , juk vokieciai neuzeme sveicarijos pasaulinio karo metu",0,8,2
Delfi,81603856,30/03/2014 12:15:46,64400008,30/03/2014 06:22:00,86.18.79.13,uk,"''stojimas į NATO buvo gyvybiškai svarbus sprendimas''
Taip, paršams prie lovio tai tikrai buvo svarbus sprendimas. Otkatai iš JAV, paskolos iš EU, kurių paršams atiduot nereikės, beribė valdžia, svarbu tik lok prieš rusus.",0,11,7
Delfi,81603882,30/03/2014 12:15:35,64312864,30/03/2014 06:36:00,82.140.185.100,Zuzia,geriausia kai &quot;vau&quot; pereina i &quot;dziaga dziaga&quot;!,0,22,7
Delfi,81603894,30/03/2014 12:16:54,64399100,30/03/2014 06:38:00,173.84.162.62,Aha,"Amerikoje stovi ispejamieji zenklai, jei virsysi greiti kelio darbu zonoje, bauda bus tris kartus didesne, jei uzkliudysi darbuotoja nuo 7000 iki 10000$ bauda arba 10 metu kalejimo, jei uzmustum iki gyvos galvos..... stovi toks zenklas, pravaziuoji kast kart pro sali susimastai. Teises galima pragerti tik viena karta gyvenime, duoda viena sansa pasitaisyti, antra karta pagaus, daugiau nebegausi teisiu, viskas, pescias! Policija i jokias diskusijas nesileidzia, o musu giminiu kraste, jie visi bekiausiai, nieko nubausti negali, nes visi is darbo atleidineja :)
Gaila, bet kokie mes visi esam tokia ir susikta situacija keliuose, ziauru, kai gaideliai prizudo zmonu keliuose, gauna 10 metu kalejimo ir iseina po 2-4 metu. Cia gaidelis Kaune mama su dukra nuzude perejoje, nuteise ji, priteise dar ir turtines zalos, o jis skundziasi teismui, kad visgi per daug is jo nori, argi ne absurdas, toki uz kiausu rotuseje pakabinti savaitei, kad kiti gaideliai pamatytu ir leisti zmonems nulinciuoti, nezinau, gal akmeni uzmetyti butu geriausia.
Barbariska, necivilizuota, bet gal veiksminga butu.....................",0,29,4
Delfi,81603914,30/03/2014 12:17:04,64399394,30/03/2014 06:44:00,79.132.166.145,Jo,",,Patriote,,-----kada SOVIETINIO PROFESORIAUS vardo atsisakysi???.. ar jis tau MIELAS dar nuo KGB laiku ???? DDDD",0,28,7
Delfi,81603924,30/03/2014 12:16:54,64399100,30/03/2014 06:47:00,173.84.162.62,Tu,"tu visiskas debilas, pats vazineji girtas ir dar visokiu filmu prisiziurejes, cia postringauji visokias nesamones/
Jei policija stabdo, sustok, issiaiskink, jei blaivas esi ir toliau keliauk, o jei girtas kaip sudas, kaip tave sustabdyti? kazkaip reikia gaudyti, gaila, kad musu policininkai, negai pasivije nustumti nuo kelio tokio debilo, belieka tik persekioti ir laukti kada gaidelis kur nors atsitrenks, cia ne policijos kalte, cia valdziazmogiai turetu policininkams daugiau gaios skirti, gal butu tvarka.
P.S. paklausiau savo amerikiecio draugo LA, kur jusu kokia nors saugos tarnyba (kaip mes turim) jis atsake, mes gi turim policija.",81577094,11,5
Delfi,81603936,30/03/2014 12:15:48,64401814,30/03/2014 06:52:00,5.20.166.93,vvv,"jie visada ras bendra kalba...,o loikai kaip ir visada liks durniu vietoi.. su suzlugdita ekonomika..",0,26,10
Delfi,81603964,30/03/2014 12:17:06,64394892,30/03/2014 07:05:00,182.48.220.68,"UZTENKA SAVE LIULIUOTI, p.OLEKAI. SAVARANKISKAI GINTIS-NEPASIRUOSE.","Pasak Atlanto sutarties Lietuvos bendrijos pirmininko, teisininko, savanorio ir šaulio Audriaus Skaisčio, šiandien nebeliko aiškių, ilgų fronto linijų, būdingų XX amžiaus karams. „Dabar tektų ginti svarbiausius šalies infrastruktūros objektus. Kaip Aukščiausiąją Tarybą-Atkuriamąjį Seimą 1991-aisiais. Laikas mus labai spaudžia, nes sienos perbraižomos jau visiškai arti mūsų. Kuo įvairiau ginsimės, tuo sunkiau bus priešui“, - mažos valstybės pasipriešinimo dideliems agresoriams ypatumus „Ūkininko patarėjui“ glaustai išdėstė A. Skaistys, mokęsis JAV gynybos departamento ir Vokietijos gynybos ministerijos globojamame George C. Marshallo Europos saugumo studijų centre.
Pusiniai gynybos būdai
Rusijos agresija prieš Ukrainą net ir NATO naikintuvų saugomą Lietuvą privertė nervintis bei blaškytis. Mieliau apie makroekonomiką, prekybą nei apie geopolitiką ir karybą mėgstantis kalbėti premjeras Algirdas Butkevičius iškilmingai pažadėjo Seimo opozicijai: jei reikės, pirksime amerikietiškų „Patriot“ priešlėktuvinių raketinių sistemų, tačiau kiek atvėsusi Vyriausybė svarstė, kad gal užtektų pigesnių, nuo peties nutaikomų lenkiškų „Grom“ raketų. Vis dėlto į klausimą, kokios ginkluotės, karinės technikos, kariuomenės rūšių dabar labiausiai reikėtų Lietuvai, taip ir liko neatsakyta. Vietoj privalomosios karo tarnybos iš bėdos sugalvoti Lietuvos kariuomenės baziniai kursai neteistus, raštingus 18-38 metų vyrus ir moteris per 12 savaičių teišmoko žygiuoti neužminant rikiuotės draugui ant kulnų, padeda atmintinai iškalti krašto apsaugos sistemos statutus, suteikia pradinių medicinos, karo topografijos žinių, šaudymo įgūdžių ir įpratina nebijoti ginklų, nekrūpčioti nuo sprogimų garsų. 
Kietesnis riešutas agresoriams
Tačiau buvęs Lietuvos gynybos atašė Rusijoje, atsargos pulkininkas leitenantas Česlovas Šlėgaitis netiki, kad tokie „kareiviai“, trumpam apsivilkę uniformas dėl „50 proc. pigesnių studijų aukštosiose mokyklose ir statutinių valstybės tarnautojų karjeros galimybių“, galėtų rimtai pasipriešinti Rusijos oro desanto divizijų smogikams, tyliai, be šūvių sunaikinusiems visą Ukrainos kariuomenės Krymo grupuotę. Daug kietesnis riešutas Rusijos kariuomenei būtų Lietuvos specialiųjų operacijų pajėgos, „aitvarai“, Afganistane jau įgudę kovoti su priešais be skiriamųjų ženklų.
Nebaisi net visiška atskirtis
„Iki 2004 m. buvome sukūrę lanksčią teritorinės gynybos sistemą: decentralizuoti štabai, savarankiškai veikiančios ginkluotosios pajėgos. Man pačiam su tarnybos draugais teko kurti Vakarų Lietuvos karinę grupuotę. Esu būtent tokios gynybos šalininkas: kelios karinės apygardos dar suskaidytos į smulkesnius padalinius, kiekvienas taktinis vienetas, kuopa, būrys parengti kovoti net ir visiškai priešo atskirti nuo kitų Lietuvos kariuomenės dalinių. Tokiems judriems nedideliems junginiams reikalingi efektyvūs lengvieji priešlėktuviniai, prieštankiniai ir priešpėstininkiniai ginklai. Per karus, pastaraisiais metais Rusijos sukurstomus posovietinėje erdvėje, naikintuvai, kuriems būtini dideli oro uostai, ir griozdiški kreiseriai - tik nereikalinga našta. Jie dažnai tampa lengvu priešų grobiu, kaip Ukrainos karo laivynas Kryme“, - kalbėdamasis su „Ūkininko patarėju“ samprotavo atsargos karininkas Č. Šlėgaitis.
Kareiviai, nesilaikantys statutų
NATO šalys, nesvarbu, kokios jų kariuomenės - profesionalios ar šauktinės, stiprina savo specialiąsias pajėgas. Tokių kariuomenės rūšių kovotojams knyginių statutų nebūtina laikytis, kariai net gali auginti barzdas. Susuktas laikraštis JAV „jūrų ruonių“ ar britų specialiųjų oro pajėgų (SAS) žaliūkų rankose virsta mirtinu ginklu, jie iš 300 metrų atstumo pirmuoju šūviu pataiko į monetą, išmestą į viršų, visiškoje tamsoje iš 180 metrų kulka „užgesina“ degančią cigaretę, sugeba virve nusileisti iš sraigtasparnio, pakibusio 40 metrų aukštyje, peiliu pataiko į širdį priešui, esančiam už 25 metrų.
A. Stašaičio nuomone, „Aitvaro“ vis dėlto nebūtų galima panaudoti Lietuvai ginti – ne tokios specialiųjų operacijų pajėgų užd",0,2,1
Delfi,81603968,30/03/2014 12:15:35,64312864,30/03/2014 07:08:00,78.62.167.238,?,Ieva Urbonaitė-Vainienė matyt turi sexsualinių problemų?,0,11,3
Delfi,81603970,30/03/2014 12:15:48,64401814,30/03/2014 07:08:00,84.15.182.25,djmx,"Na jai atsisako dolerio. tai rublis pas juos taps medinis, kaip ir 90 taisiais.Kitaip sakant malkos o ne rubliai.. Ar supratai avigalvi ką tai reiškia ?",81603626,13,11
Delfi,81603988,30/03/2014 12:16:32,64401402,30/03/2014 07:14:00,90.130.147.89,ir jam,"neatims teisiu!?
vel kas nors isvartys, kad kiekvienam gali nutikti tokia &quot;nelaime&quot;?
kol bus toks nuolaidziavimas pazeidejams, tol ir turesime tokias avarijas, kaip vakar utenoj...",0,1,3
Delfi,81603994,30/03/2014 12:15:35,64312864,30/03/2014 07:18:00,94.244.78.43,trolis,"pasidulkinti galima su bet kuom , o pasimylėti tik su mylimu žmogumi ... beje , autorius neparašė , kokie ,, ..vazelinai'' ar kokie dar ten ,,..toksinai '' gaminasi ,,žydrosios austrės'' lankytojams šokant tango ? :DDD",0,19,5
Delfi,81604000,30/03/2014 12:16:32,64401402,30/03/2014 07:19:00,78.63.157.78,nupezėliau tu,"vaikus lydėjo treneris,butu buvę ar nebūtu buvę tėvai esmė tame,kad vairuotojas matomai užsižiopsojo ir nepraleido pagrindine gatve važiavusios mašinos",81603564,6,0
Delfi,81604022,30/03/2014 12:16:11,64399990,30/03/2014 07:23:00,188.69.208.200,smi,Smirdanti rusijos politika,0,1,1
Delfi,81604030,30/03/2014 12:16:35,64399588,30/03/2014 07:25:00,86.38.190.248,didele garbe mirti,"prie televizoriaus! Tikras karys turi mirti musio lauke - tada keliauja tiesiai i roju! Tikras vyras privalo mirti lovoje sekso pozoje, jogas mirsta lotoso pozoje bemedituodamas , o pencinykas privalo mirti pries savo altoriu - televizoriu, tada jo laukia rojus atvirom durim!",0,10,0
Delfi,81604048,30/03/2014 12:15:35,64312864,30/03/2014 07:30:00,84.15.182.25,djmx,"Įkišau, buvo VAU ištraukiau, AUČ ir taip VAU, AUČ, VAU, AUČ, VAU, AUČ nuleidau, AUČ, AUČ, AUČ kas dabar bus ? ar tu mane vesi ?",0,11,12
Delfi,81604052,30/03/2014 12:15:35,64312864,30/03/2014 07:30:00,46.36.67.16,.,nera tokiu problemu,0,0,4
Delfi,81604064,30/03/2014 12:15:48,64401814,30/03/2014 07:33:00,78.61.44.28,"Rusų diplomatas budėjo prie sankryžos , nes jie yra Pandoros skrynia","&quot;JAV diplomatas tuo metu kaip tik skrido iš Saudo Arabijos namo į JAV, &quot;
------------------------------
Tartasi dėl naftos mažinimo kainos galimybės ir kai USA papildomai paleis į rinka savo rezervine, atvers suskystintų skalūninių dujų eksporto galimybes – naftos ir dujos kainos kris , o tai dar žiauriau smogs per Rusijos ekonomika (tiesa sakant ir ji dabar stagnacijos būklėje ), kils kainos ,kils sykiu ir infliacija , o jei dar rusai negaus „Vodkos“ ir prie jos užkąsti Putino propagandos , tai galima sulaukti ir masinio maišto.
Sergejus Lavrovas diplomatas patyręs jis puikiai supranta , kad į USA yra sutraukti ne tik geriausi pasaulio protai , bet ten yra ir jėgos svertai tam kad „Miškai“ su molinėm kojom būtu uždėtas apynasris , kai reikės gaus ir cukraus.",0,16,10
Delfi,81604102,30/03/2014 12:15:48,64401814,30/03/2014 07:39:00,78.56.217.235,Che che,"Ruskeliai blefuoja vat ir viskas, jiems karas taip pat nereikalingas bet situo gasdinimu nori dar kazka islosti nors jiems spyga reiktu parodyt",0,11,14
